time,ticker,price,action,stop_price,take_profit,spot_price,quantity
2025-04-11 09:36:26.384014+05:30,NSE:NIFTY2541722850CE,260.35,BUY,22805.05,22865.05,22835.05,60
2025-04-11 09:49:50.494143+05:30,NSE:NIFTY2541722850CE,285.98,SELL,22835.05,0.0,22868.5,30
2025-04-11 09:50:02.224305+05:30,NSE:NIFTY2541722850CE,285.08,TRAIL,22842.0,0.0,22872.0,30
2025-04-11 09:58:27.078576+05:30,NSE:NIFTY2541722850CE,265.55,SELL,0.0,0.0,22838.6,0
2025-04-11 11:36:26.839301+05:30,NSE:NIFTY2541722900CE,224.93,BUY,22856.85,22916.85,22886.85,60
2025-04-11 12:17:50.047476+05:30,NSE:NIFTY2541722900CE,240.43,SELL,22886.85,0.0,22919.15,30
2025-04-11 12:18:13.688643+05:30,NSE:NIFTY2541722900CE,241.3,TRAIL,22891.95,0.0,22921.95,30
2025-04-11 12:22:27.121964+05:30,NSE:NIFTY2541722900CE,214.23,SELL,0.0,0.0,22890.15,0
